,Name,Joule(surface),kWh(surface),allJoule(surface),allkWh(surface),time(ms),time(string)
4151,port3.java-4.problem2.14.csv,166.29220757180173,4.6192279881056036e-05,2166.4295,0.0006017859722222223,7779,"0 Hours, 0 Minutes, 7 Seconds, 779 Milliseconds"
4152,port3.c-flags-4.problem2.20.csv,165.9554333843798,4.609873149566106e-05,2000.394,0.000555665,7424,"0 Hours, 0 Minutes, 7 Seconds, 424 Milliseconds"
4153,port3.python3-1.problem2.22.csv,3564.087525559099,0.0009900243126553052,36049.96,0.010013877777777777,131951,"0 Hours, 2 Minutes, 11 Seconds, 951 Milliseconds"
4154,port3.python3-1.problem2.23.csv,3475.138910590278,0.000965316364052855,35845.686,0.009957135,131473,"0 Hours, 2 Minutes, 11 Seconds, 473 Milliseconds"
4155,port3.c-flags-4.problem2.21.csv,163.48377873070325,4.541216075852868e-05,1966.357,0.0005462102777777778,7316,"0 Hours, 0 Minutes, 7 Seconds, 316 Milliseconds"
4156,port3.java-4.problem2.15.csv,175.67918447412345,4.879977346503429e-05,2090.4655,0.0005806848611111111,7479,"0 Hours, 0 Minutes, 7 Seconds, 479 Milliseconds"
4157,port3.c-flags-1.problem2.1.csv,200.3728725274728,5.5659131257631334e-05,2429.629,0.0006748969444444444,8662,"0 Hours, 0 Minutes, 8 Seconds, 662 Milliseconds"
4158,port3.c-noflags-5.problem2.5.csv,354.95592990654194,9.859886941848387e-05,3811.1585,0.0010586551388888888,13475,"0 Hours, 0 Minutes, 13 Seconds, 475 Milliseconds"
4159,port3.javascript-1.problem2.20.csv,1501.2686584992316,0.00041701907180534214,14885.455,0.004134848611111111,54166,"0 Hours, 0 Minutes, 54 Seconds, 166 Milliseconds"
4160,port3.python3-3.problem2.9.csv,2574.3730622299026,0.0007151036283971952,26463.157,0.007350876944444445,93147,"0 Hours, 1 Minutes, 33 Seconds, 147 Milliseconds"
4161,port3.yarv-3.problem2.7.csv,1848.4782973913016,0.000513466193719806,20033.179,0.005564771944444444,70896,"0 Hours, 1 Minutes, 10 Seconds, 896 Milliseconds"
4162,port3.c++-noflags-3.problem2.18.csv,628.1412095158595,0.00017448366930996096,6570.4155,0.0018251154166666666,24099,"0 Hours, 0 Minutes, 24 Seconds, 99 Milliseconds"
4163,port3.c++-noflags-4.problem2.20.csv,303.14402067381303,8.42066724093925e-05,3283.6125,0.0009121145833333334,12062,"0 Hours, 0 Minutes, 12 Seconds, 62 Milliseconds"
4164,port3.c-noflags-2.problem2.22.csv,337.73895686900966,9.381637690805824e-05,3837.422,0.0010659505555555555,14215,"0 Hours, 0 Minutes, 14 Seconds, 215 Milliseconds"
4165,port3.yarv-4.problem2.4.csv,2717.4240329744084,0.0007548400091595579,27769.2325,0.007713675694444444,97621,"0 Hours, 1 Minutes, 37 Seconds, 621 Milliseconds"
4166,port3.c++-flags-2.problem2.3.csv,186.93921703853957,5.192756028848321e-05,2212.178,0.0006144938888888888,7920,"0 Hours, 0 Minutes, 7 Seconds, 920 Milliseconds"
4167,port3.c++-noflags-3.problem2.24.csv,648.2813333333336,0.00018007814814814823,6595.908,0.0018321966666666667,24112,"0 Hours, 0 Minutes, 24 Seconds, 112 Milliseconds"
4168,port3.c++-flags-2.problem2.23.csv,201.77638107638873,5.6048994743441314e-05,2139.73,0.0005943694444444444,7871,"0 Hours, 0 Minutes, 7 Seconds, 871 Milliseconds"
4169,port3.c-noflags-5.problem2.26.csv,357.0852414512095,9.91903448475582e-05,3692.7835,0.0010257731944444445,13549,"0 Hours, 0 Minutes, 13 Seconds, 549 Milliseconds"
4170,port3.yarv-6.problem2.17.csv,2239.751770171142,0.0006221532694919839,22328.093,0.006202248055555555,78381,"0 Hours, 1 Minutes, 18 Seconds, 381 Milliseconds"
4171,port3.cs-2.problem2.13.csv,330.57148902821336,9.182541361894816e-05,3629.416,0.0010081711111111112,12852,"0 Hours, 0 Minutes, 12 Seconds, 852 Milliseconds"
4172,port3.java-4.problem2.9.csv,166.31473552290373,4.6198537645251033e-05,2122.873,0.0005896869444444445,7629,"0 Hours, 0 Minutes, 7 Seconds, 629 Milliseconds"
4173,port3.c-flags-6.problem2.2.csv,208.93990301441679,5.803886194844911e-05,2154.258,0.000598405,7573,"0 Hours, 0 Minutes, 7 Seconds, 573 Milliseconds"
4174,port3.c-noflags-2.problem2.6.csv,326.36699014336915,9.065749726204699e-05,3981.1285,0.0011058690277777777,14257,"0 Hours, 0 Minutes, 14 Seconds, 257 Milliseconds"
4175,port3.c++-noflags-1.problem2.10.csv,1764.0702417883192,0.0004900195116078665,18078.145,0.0050217069444444444,63635,"0 Hours, 1 Minutes, 3 Seconds, 635 Milliseconds"
4176,port3.c-noflags-7.problem2.12.csv,353.016781637717,9.806021712158805e-05,3949.455,0.0010970708333333332,14046,"0 Hours, 0 Minutes, 14 Seconds, 46 Milliseconds"
4177,port3.yarv-4.problem2.23.csv,2774.9051866319464,0.0007708069962866518,26797.3065,0.0074436962499999995,97567,"0 Hours, 1 Minutes, 37 Seconds, 567 Milliseconds"
4178,port3.c++-noflags-6.problem2.14.csv,876.3904908616197,0.0002434418030171166,5773.5,0.00160375,19046,"0 Hours, 0 Minutes, 19 Seconds, 46 Milliseconds"
4179,port3.c-noflags-4.problem2.1.csv,348.44515384615374,9.679032051282048e-05,3888.438,0.0010801216666666666,13755,"0 Hours, 0 Minutes, 13 Seconds, 755 Milliseconds"
4180,port3.yarv-3.problem2.27.csv,1950.1464678407322,0.0005417073521779811,19443.2615,0.005400905972222222,70964,"0 Hours, 1 Minutes, 10 Seconds, 964 Milliseconds"
4181,port3.c++-flags-4.problem2.4.csv,295.8574347240917,8.218262075669215e-05,3441.544,0.0009559844444444444,12258,"0 Hours, 0 Minutes, 12 Seconds, 258 Milliseconds"
4182,port3.yarv-2.problem2.3.csv,3655.420136916871,0.0010153944824769087,37921.0795,0.010533633194444444,134001,"0 Hours, 2 Minutes, 14 Seconds, 1 Milliseconds"
4183,port3.cs-1.problem2.2.csv,457.9579724770643,0.00012721054791029564,2628.299,0.0007300830555555556,8449,"0 Hours, 0 Minutes, 8 Seconds, 449 Milliseconds"
4184,port3.c-flags-1.problem2.11.csv,191.4514710813077,5.318096418925214e-05,2502.845,0.0006952347222222222,9010,"0 Hours, 0 Minutes, 9 Seconds, 10 Milliseconds"
4185,port3.javascript-4.problem2.10.csv,1589.3995273722667,0.00044149986871451854,15393.873,0.004276075833333334,53846,"0 Hours, 0 Minutes, 53 Seconds, 846 Milliseconds"
4186,port3.c-flags-6.problem2.15.csv,222.6159657762937,6.18377682711927e-05,2128.1855,0.000591162638888889,7443,"0 Hours, 0 Minutes, 7 Seconds, 443 Milliseconds"
4187,port3.python3-3.problem2.17.csv,2573.675196821503,0.0007149097768948619,26439.2325,0.0073442312499999995,93119,"0 Hours, 1 Minutes, 33 Seconds, 119 Milliseconds"
4188,port3.javascript-3.problem2.14.csv,1480.1952232375886,0.00041116533978821906,15259.0045,0.004238612361111111,53589,"0 Hours, 0 Minutes, 53 Seconds, 589 Milliseconds"
4189,port3.c++-flags-3.problem2.7.csv,272.7964130434781,7.577678140096614e-05,2914.7285,0.0008096468055555555,10300,"0 Hours, 0 Minutes, 10 Seconds, 300 Milliseconds"
4190,port3.c-flags-7.problem2.6.csv,523.9256648745521,0.0001455349069095978,3628.8195,0.0010080054166666666,12112,"0 Hours, 0 Minutes, 12 Seconds, 112 Milliseconds"
4191,port3.php-2.problem2.12.csv,5987.567550868418,0.0016632132085745606,58343.832,0.01620662,204479,"0 Hours, 3 Minutes, 24 Seconds, 479 Milliseconds"
4192,port3.php-2.problem2.10.csv,5945.471493613178,0.0016515198593369939,58307.1525,0.01619643125,204243,"0 Hours, 3 Minutes, 24 Seconds, 243 Milliseconds"
4193,port3.c-flags-7.problem2.4.csv,536.6776837146703,0.00014907713436518617,3699.558,0.001027655,12325,"0 Hours, 0 Minutes, 12 Seconds, 325 Milliseconds"
4194,port3.python3-3.problem2.15.csv,2545.3399265442376,0.0007070388684845104,26410.915,0.007336365277777778,93217,"0 Hours, 1 Minutes, 33 Seconds, 217 Milliseconds"
